customer_text_clean,brand_response_clean,intent,label_confidence
Omg my phone so laggy after I update to the latest iOS? @115858 why,@757158 We'd love to help you get this sorted out! Which version of iOS 11 are you updated to?,device_performance,0.7547557
"@AppleSupport I restored new iPhone from backup. Last two years of photos not in ""Camera Roll"", but they are on Places&Moments. What to do?",@516545 Let's get you set up with one of our App specialists for more assistance. You can reach out to them here:,icloud_photos_or_mail,0.6869443
@AppleSupport why does my phone keep freezing up? Ever since I downloaded the new iOS all it does is freeze.,@212892 This isn't the experience we want you to have with iOS 11. Let's see what we can do to get it resolved. Which iPhone are you experiencing this on?,device_performance,0.7329351
Why does my music app keep crashing? @AppleSupport,@489837 We want you to be able to listen to your tunes. Does this happen when the app is open or when trying to open the Music app?,app_crash_or_freeze,0.68139464
@AppleSupport none of my music is playing from my MacBook.. I'll click the song & it says its playing but no sound comes out nor does the bar move,"@814893 We’d love to help with your music. To start, which application are you using to play music? Also, does any audio currently play from your MacBook?",media_playback_issue,0.7640469
@AppleSupport my Apple Music is not working. I need this to be fixed by Tomorrow because I am DJing a party and can't access my playlists,@420489 We’re investigating and will update our System Status page as more info becomes available:,media_playback_issue,0.681541
i’m sick of my phone freezing 😡 its only 5 months old. @AppleSupport,@338723 We'd like to look into this with you. Would you DM us and we can continue to look into this from there?,device_performance,0.71230644
"Phone won’t stop freezing periodically and acting up. Thanks for the update, @AppleSupport",@660912 We'll be happy to take a look into this with you. Could you please send us a DM so we can gather some information and take a look?,device_performance,0.79904664
"@AppleSupport Iphone 7 plus, Unable to update Apps and even can’t download.",@293441 Let's team up on this. Have you tried downloading on Wi-Fi and cellular? Let us know in DM. We'll meet you there.,ios_update_issue,0.72066987
Hey @AppleSupport my music app keeps crashing when I open it and I’ve rebooted and everything 😭😭😭,@432110 We want to help. Which iOS device are you using?,app_crash_or_freeze,0.68040264
Hey @AppleSupport what’s up with Apple Music? App is crashing whenever I try to access a playlist...,@446028 That's not the experience we want you to have. What kind of device are you using? What OS version is on the device?,media_playback_issue,0.6882444
Wtf is wrong with typing the letter I️ @AppleSupport,@272335 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.65527934
@AppleSupport plz tell me where do i find the option again to stop that,@601065 We'll be happy to help you maximize your battery life. Can you DM us how long your battery typically lasts on a full charge?,information_or_how_to,0.5886907
"@AppleSupport I am really struggling with my iPhone 5 iOS update, kindly assist","@801922 We're here to help. Send us a DM with the details of the issue you're experiencing, and we'll continue together there.",ios_update_issue,0.72910744
@AppleSupport how do I get my photos from iCloud on to my new iPhone 8? It didn’t Just Work™,@188296 We are here for you. Reach us via DM to continue.,icloud_photos_or_mail,0.623529
@AppleSupport hi apple! How am I supposed to enter my password when my number keyboard refuses to work? 😩 happening to me for a while now!,@139844 We'd love to help out. Do you know which Mac OS you're on?,authentication_or_code,0.64268214
Why did my iPhone start being slow and having problems when I updated my phone😑 @115858,@396323 We'd like to look into this. Send us a DM with more details to continue.,device_performance,0.72814935
@115858 get this iPhone keyboard issue together before I️ switch to Android,@503888 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.67429614
"@AppleSupport Nothing happens, music can’t be played in library but when searched up, it plays, but it won’t let me download to my library","@790000 Reach out to us via DM, then we can advise you on this from there.",media_playback_issue,0.6869506
"The latest IOS update is a disaster, can you do something about it ? @115858",@511237 We'd like to know more about the issues you're experiencing. Reach out via DM and we'll take a look.,ios_update_issue,0.77359676
This is my bug on iphone. Can u help me with it ? @115858,@537337 Have you updated to 11.0.3 yet? Send us a DM with more details if that doesn't take care of it.,system_ui_keyboard_or_notification_bug,0.7161132
@AppleSupport what is going on with the new IOS update??? It’s horrible,"@568174 If you're having any issues with your device, we'd like to assist. Meet us in DM with information on your issue and we'll help.",ios_update_issue,0.69661176
"So not only does the battery life suck on the new iOS, the touchscreen is glitchy and the multitasking function has turned to trash. I love when my phone shuts off and 87% and doesn’t turn on. @115858",@802232 We're here to help. Please meet with us in DM. We'd like to gather some additional details from you.,battery_issue,0.7115807
@AppleSupport battery life has been terrible since iOS 11 on my 6s plus. Any fix can you guys recommend?,@789029 Let’s team up to get this situation with your iPhone 6s Plus addressed. Which exact version of iOS 11 are you currently using? Does the battery appear to drain more quickly while using certain apps? Let us know via a DM. We’ll keep moving from there.,battery_issue,0.6954123
Super frustrated with all the #bluetoothconnectivityissues. @115858 fix your shit!,@477931 We're here for you. What's happening when using Bluetooth on your device? Tell us more in a DM.,connectivity_issue,0.5872763
@AppleSupport please fix this bug in iMessage!!,"@126462 Thanks for bringing this to our attention. Let us know in DM which iOS version is installed, and we'll take it from there.",messaging_or_communication,0.6311042
Yo why none of my messages delivering and why don’t I have service when my phone says LTE with 4 bars @AppleSupport @115858,@324929 We're happy to help you with this. Can you tell us which device and iOS version you are currently using please?,messaging_or_communication,0.63151926
@AppleSupport PLEASE EXPLAIN WHY ALL OF MY PHOTOS JUST DISAPPEARED OUT OF THIN AIR. I WAS NOT MESSING WITH ANY SETTINGS NOR HAD I RECENTLY. I WAS ON MY PHONE ON GOOGLE AND THEY'RE JUST GONE.,@667230 Let's get you to the right place for help working through this. Our Photos experts will be best equipped to assist you from here. You can get in touch with them via the following link:,icloud_photos_or_mail,0.73611367
@AppleSupport is there a problem whit network? i am having issues whit sending text message ...,@421397 We know how important iMessages are to keeping in touch with friends and family. We'll be happy to assist. Are you getting a specific error when trying to send an SMS or iMessage? Check out: What device and version of OS are we working with?,messaging_or_communication,0.6718524
@AppleSupport my Apple Music isn’t working every time I try to open the app it turns to a black screen,@143656 Thanks for bringing this to our attention. Have you tried restarting your iPhone to see if the issue continues?,media_playback_issue,0.7173425
@AppleSupport help me. I️ have the iPhone 7+ and every time I️ type the letter I️ it shows as some weird thing. Same for the letter o.,@475690 Let's take a look at this together. Have you already updated to iOS 11.1? Let us know in DM.,system_ui_keyboard_or_notification_bug,0.7239428
@AppleSupport iCloud photos backup vanished.,"@511450 For help with iCloud Photos, reach out to our Apple Apps team here:",icloud_photos_or_mail,0.7382031
@AppleSupport downloaded fix for “I” issue and now I can’t send email. The email comes in but won’t send(which worked before) What’s up with that?!,"@662664 We'd like to help out. Since this occurred have you check your outgoing settings? Also, is this for a specific account added or does it occur with any? Let us know and we'll continue.",icloud_photos_or_mail,0.6355818
@AppleSupport Apple Music will not allow me to play the songs downloaded from my computer to my phone. Says I have to join Apple Music,@497666 We'll help. Are these songs purchased from iTunes or downloaded from other sources? Let us know in DM.,media_playback_issue,0.67021227
If I just updated my phone why is it so slow? @115858,@664827 We help you through this. How long ago did you update? Let us know via DM.,device_performance,0.70768183
A literal bug crawled into my laptop through a port and got zapped and burnt my motherboard and now my MacBook is fried... @115858 plz help,@618661 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,hardware_repair_or_damage,0.66205794
"After the newest update, my phone's all messed up and has been freezing at least 5 times a day, GET UR SHIT TOGETHER @AppleSupport",@517286 We're here for you! Send us a DM with your current iOS version and we'll continue there.,device_performance,0.70180815
"@AppleSupport since i updated to the new ios 11 my phone has been crashing, i have made sure all my apps are updated and have tried restarting my phone many times but it does not seem to fix the issues",@691744 Which device are you using? What version of the iOS are you running? Does this happen with all Apps or just certain ones?,app_crash_or_freeze,0.654898
"Since updating my iPhone, my screen has been super glitchy & partially unresponsive. Get it together @115858","@302804 Let's take a closer look together. Which iPhone model do you have, and what's the exact iOS version number installed?",hardware_repair_or_damage,0.6150693
@AppleSupport why aren’t my videos in my photo gallery playing? This is trash bruh. Fix it,@780178 We'd like to help. What kind of device are you using?,media_playback_issue,0.65187716
@AppleSupport Thank you for getting back to me. I updated this morning. It seems to freeze when I use an app ( any app ) after the phone has not been used for a bit. It has happened three times since 4 pm today.,"@770596 Does the entire phone become unresponsive, or just the app you were using at the time? Does it completely freeze, or just run really slowly?",app_crash_or_freeze,0.7361964
@AppleSupport I have not be able to receive email. I get incoming mail but get this error trying to send,@222048 Let's get your Mail flowing out again. Do you have Cellular Data enabled for Mail in Settings > Cellular? You'll see a green dot to the right of Mail if you do. Let us know and we'll figure this out together.,icloud_photos_or_mail,0.6727145
@AppleSupport My phone keeps crashing! It especially is happening constantly after updating my phone. It’s fishy that it’s present after the,@211372 We’re here to help. Would you please tell us which iPhone model you are using?,app_crash_or_freeze,0.65073633
"@AppleSupport good morning, my iPad is showing a personal hotspot option even though my phone hotspot is off. And it doesn’t connect to it when I enable hotspot then tap on the personal hotspot. a fix which is to reset the network settings but it comes back every time.",@585964 We're happy to look into this with you. DM us and we can go from there.,connectivity_issue,0.61322063
@AppleSupport why is the battery life so much worse with the new update? My phone is literally lasting 5 hours max 😩,@555573 That should not be happening. We want to help. Send us a DM letting us know which iPhone and iOS version you have.,battery_issue,0.72204036
@115858 @AppleSupport All of my photos have disappeared off my phone! Just out of nowhere..they’re gone,@135598 Hello. We definitely know that your photos are important and we are here to help. Have there been any recent changes to your device? Do you use iCloud Photo Library.,icloud_photos_or_mail,0.6826344
@AppleSupport When I try to send a message it stops there and doesn’t send at all. I’ve tried resetting my phone and everything the website said to do but it didn’t work,"@818723 Got it. Send us a DM, and we’ll take a look into this.",messaging_or_communication,0.6291412
So with the new update i can no longer send photos without the photo app freezing? @115858,"@365861 You're in the right place for help. To start, may we get the iOS version number shown in Settings > General > About?",messaging_or_communication,0.63083875
@AppleSupport just got the iPhone 8plus. Restored my phone from a backup and got everything except my photos. I had 4 thousand plus photos and I had iCloud photo sharing on. How can I recover? They show up on my iPad however not my iPhone 8,@221521 We're happy to help with your photos. Do you have iCloud Photo Library turned on? Here is more information: If you need more help. Reach us via to continue.,icloud_photos_or_mail,0.6867711
Hey @AppleSupport - please get iMessage working! I sent this girl a message asking her to a date and none of her replies have come through,@217550 We want to help with your Messages app. Are you able to send and receive with other contacts OK? Do you get an any errors?,messaging_or_communication,0.6920291
"@AppleSupport hey, my Apple music seems to have errors. Can’t control it from the control center but it’s playing in the background.",@170917 Thanks for bringing this us. Could you let us know which iOS verison you have installed? You can find that at Settings>About.,media_playback_issue,0.65203035
The letter “I” on my keyboard is not working @AppleSupport @115858 It keep giving me a ? Mark. Like this: I️ 😡,@480376 Hey there! Check out our article here: DM us any other questions.,system_ui_keyboard_or_notification_bug,0.6691765
@AppleSupport I'm an Apple Music member yet I keep getting this pop up and it won't let me play anything,"@400229 We can help! Which device are you using? What happens when you click on ""Join Apple Music""? Are you able to sign in?",media_playback_issue,0.6509816
@AppleSupport I got into trouble making apple ID,@583350 We're here to help. Send us a DM with more information about what you are experiencing with your Apple ID.,authentication_or_code,0.64592016
@AppleSupport I’m using an iPhone SE and every app I’m opening is just freezing,@258329 Please DM us the software version you’re using so we can better assist you.,app_crash_or_freeze,0.7240628
@AppleSupport why i it that my text message box in the messages app?,@293008 Let us help you sort this out. DM us the details here:,messaging_or_communication,0.6142215
@AppleSupport or @117735 can either of you explain why my phone suddenly only seems to work when its connected to wifi???,@392246 Let's jump on this with you. What is only working when on Wi-Fi i.e. calls or apps?,connectivity_issue,0.62609345
Anyone else having issues playing videos on their @115858 iPhone? None stored locally will play,@455912 We'd like to help. What kind of iPhone do you have and is it running iOS 11.1? You can check in Settings > General > About.,media_playback_issue,0.68556464
@AppleSupport I take back my ihy. It keeps turning off around 10-15% and keeps crashing when I’m trying to switch from apps :/ I had to format my phone like 3 times already 👀,@137183 We'd be happy to assist with that today. Send us a DM to get started.,app_crash_or_freeze,0.6444185
"@115858 just bought iphone 8 plus i can see little flicker line when i am restarting it , please do tell what error is this",@193538 Thanks for reaching out to us. Please DM us some more details and we can assist further on this.,hardware_repair_or_damage,0.59681237
"Can anyone tell me why when I️ type I️, symbols are showing up ? @AppleSupport @115858 #help #iphone","@464710 We'd love to help out. Send us a DM, letting us know which device you're using.",system_ui_keyboard_or_notification_bug,0.69499964
@115858 y’all gotta fix this issue with the letter i problem. It types weird symbols & text replacements get deleted if you try and set them,@303558 We'd like to help! Send us a DM with the country that you are located in to continue.,system_ui_keyboard_or_notification_bug,0.6805807
@AppleSupport I dropped my iPhone 7 in the toilet and now I have glitchy pixels on my screen and they won’t go away what do I do?,@340498 Thanks for reaching out to us. The physical and liquid damage maybe the reason for the pixel issue. Have you tried a restart?,hardware_repair_or_damage,0.62972426
My Bluetooth connection to any speaker sucks @AppleSupport,@387221 We know how important good sound quality is. Let’s begin by restarting your iPhone following these steps:,connectivity_issue,0.68721974
@AppleSupport my IMessage Not working,"@218782 What's going on with iMessage, exactly? Are you unable to activate it or unable to send/receive? Let us know and we'll help.",messaging_or_communication,0.7000216
"@AppleSupport since the newest update my battery drops literally 1% per second, what’s happening? 😰",@324678 We can help. Send us a DM and we'll look into this with you.,battery_issue,0.7414251
@AppleSupport my iPhone is constantly pausing and skipping my @115888 music when my earphones are plugged in,@621547 We'd like to look into this with you. Does it also happen in Apple Music?,media_playback_issue,0.6532472
"Send my iPhone to @115858 with a cracked screen, they send it back with broken seal, missing screws & missing bracket... And still a broken screen #dodgy #liars #boycottapple","@268710 We'd like to look into this. DM us with details using the link below, and we'll go from there.",hardware_repair_or_damage,0.7319198
@AppleSupport my iPhone battery just went from 93% to 86%. Explain?,@567323 We know how important battery life is. Click here to ensure that we're getting the most out of yours:,battery_issue,0.7247788
@AppleSupport My battery life is very bad since I went to iOS 11.0.2 on my iPhone 7 Plus. Please advise what I should do.,@304000 We'd like to help with this. Could you please send us a DM so we can get started on this?,battery_issue,0.7074171
iMessages are not updating on my MBP please help IFHY @116333,"@458645 We'd love to see how we can help. To begin, DM us your macOS version, and we'll start there.",messaging_or_communication,0.7028335
"My iPhone was acting funny, so I restarted it. Logged me off iCloud and now all my recent photos are gone and it doesn't recognize my contacts. @AppleSupport what gives?","@700135 We understand how important it is to have access to your information. Are you able to sign back into iCloud? If so, do you see your information again after a few minutes? If not, let's meet in DM. Send us a message with the version of iOS you're on.",icloud_photos_or_mail,0.73038715
"@AppleSupport we need to do something about this battery, phone been off the charger for 10 minutes and it drops from 100 to 58%",@605712 WE want to make sure your battery is functioning like you expect. Let us know via DM the device you have and we can help.,battery_issue,0.72677714
my Apple Music keeps crashing :/ help @AppleSupport,@711905 We'd like to look into this with you and get your Apple Music working as expected. What is your iOS version? Does the app load at all?,media_playback_issue,0.67193794
Omg this ios update @AppleSupport @115858 when will you fix it,"@365896 Hey, we want to know what's going on so that we can help. DM us more details and we'll work together.",ios_update_issue,0.71458185
@AppleSupport I don’t I am actually. What so the settings need to be?,@434682 Please DM us and we can review those settings and check a few things together.,information_or_how_to,0.5546157
Sort it out @AppleSupport ... e-mail app not working #iPhone8,"@135596 Hey, can you tell us what's going on with the Mail app, specifically? Also, to clarify, are you referring to the native Mail app or a third-party mail app? Let us know some details and we'll work towards a solution.",icloud_photos_or_mail,0.6431332
"@AppleSupport Today, my iPhone randomly started restoring all the photos that were already on my phone and now they’re all out of order.","@423591 We'll point you in the right direction. For help with Photos on your iPhone, connect with an Advisor here:",icloud_photos_or_mail,0.6732195
@AppleSupport every single app I use crashes on iOS11/ iPhone 6 plus at least once .. using my iPhone = torture ... Waiting for my iPhone X,@733929 We're here to help. Let's take this to DM so we can better assist you.,app_crash_or_freeze,0.6391966
@AppleSupport It saying WiFi does not have an IP address and cannot connect to the internet. It’s my home network,@649813 Thanks for confirming. Take a look at this article for help with this issue and DM us if you still need help after that:,connectivity_issue,0.5812572
"@AppleSupport hi can you please help me? my iphone 7 keeps freezing, it has happened like 5 times today and I have to restart my phone every time that that happens bc my screen doesn’t react","@142522 We’d love to help with the performance of your iPhone. To start, please send us a DM confirming which software version you’re using. You can tap Settings > General > About to locate the software version.",device_performance,0.7415395
"@AppleSupport umm, why won’t my personal hotspot connect to my laptop? I’ve tried restarting my network settings on my iphone and restarting my laptop but it still doesn’t work. On my laptop, it says “the connection is limited”",@139841 We are here to help. Let's take a look at this. What is your cell coverage like? What is your current iOS version?,connectivity_issue,0.7102314
"Hey, @115858. I’ve only had my iPhone 7S for 5 months. I haven’t even paid it off yet. So why the fuck is it so slow after the latest update? Fix this","@737662 It's never fun to have a device that is running slowly. We'd like to get to the bottom of this with you, in order to do so we have a few questions for you. Go to Settings > General > About, and send us a DM with your current iOS software version.",device_performance,0.70144653
My phone literally just keeps crashing! Wtf @AppleSupport,@261194 We're here to help find the best solution. Having your device work as you expect is extremely important. DM us what iOS version you're on and what device you are using.,app_crash_or_freeze,0.65863365
"@AppleSupport What is this, after updating with ios 11.0.3 phone going haywire freezing, opening multiple apps.",@611644 We'd be happy to help get things running smoothly again. Can you DM us what device model we are working with?,app_crash_or_freeze,0.6427498
Anyone know why my iPhone 6’s battery currently last about 5 minutes? I have to leave it plugged in all the time to use it @AppleSupport,@533074 Let's figure out what's going on with your battery. Please DM and tell us your version of iOS.,battery_issue,0.70187163
@115858 anyone else complained about battery life after this update on the iPhone?,@417857 We're here to help. What issues have you experienced? Which iOS version did you update to? Tap on Settings > General > About,battery_issue,0.7049159
I don't why my iPad doesn't show I have photos and iPhone shows photos that were deleted a while back @AppleSupport,@591725 Let's take a look in to this together and we can figure out what is going on! Let us know via DM which iOS is on both devices.,icloud_photos_or_mail,0.6676215
"i wish my apps didn’t freeze whenever i opened them or just use them. @AppleSupport and no, don’t tell me to hard reset.. already did it",@190085 We're here to help. Please tell us which version of iOS you have installed on your device.,app_crash_or_freeze,0.65144503
"My phone is consistently freezing while I’m using my apps, @AppleSupport helppppp",@794354 Let's see what we can do to get your apps functioning as they should. Have you fully restarted your iPhone since having this issue?,device_performance,0.7808868
"@AppleSupport my photo albums are all missing from the photos app, yet I can see them in other apps when selecting a picture",@318634 Let's look into this for you. When did you first notice this? Let us know in DM.,icloud_photos_or_mail,0.6338101
@AppleSupport why i can’t play any videos !!👇🤔,@497776 Let's look into this for you. Are you able to play videos on any other Apps? Let us know in DM.,media_playback_issue,0.67579895
Hey @AppleSupport and #iPhone what is up with the battery life of older phones after updating? #iwantmybatterylifeback,"@225307 We’d love to help with your battery. To start, please send us a DM letting us know the exact iOS found in Settings > General > About.",battery_issue,0.7223728
@AppleSupport for some reason my Apple account has been disabled. I cant figure out why and how to get help with this. Can you help me please with how I can get this corrected.,"@249093 We'll gladly help with this, so you can get back to downloading your favorite apps. You can go to to unlock your account with your existing password or to reset it. Check out this link for help: DM us the results:",authentication_or_code,0.6813947
@AppleSupport I am experiencing terrible battery life since IOS 11 & 11.0.2! Iphone 7 plus. @115858,@185883 Battery life is affected by many factors. We know it's important the iPhone is working its best. DM us how often you charge it.,battery_issue,0.70042664
Almost had a panic attack when most of my photos disappeared after I hard reset my iPhone 8 (was having auto-lock issues.) Good news: they all came back but bad news: they’re all out of order in a Camera Roll 😤 @AppleSupport,@677369 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,icloud_photos_or_mail,0.6729752
@AppleSupport I’m unable to receive nor send iMessages with my phone. It’s inconveniencing my life,@775092 We know how important iMessage is and want to help. Please start by taking a look at the following article regarding this issue and let us know if you still can't send or receive iMessages:,messaging_or_communication,0.63005465
Latest iOS update is a disaster- every app is sluggish and horrid to use. What did you do @115858 what DID you Do?! 🤦🏻‍♀️,@695150 That's not the experience we expect you to have. Which device and iOS version are you using?,ios_update_issue,0.71941155
@AppleSupport yeah uh my phone keeps fucking freezing ever since I updated it can you please tell me how to make my phone less trash every time a new one comes out thank you,@691100 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into your issue with you there.,device_performance,0.730204
@AppleSupport @286424 Hey!i have got to ask something. I cant sent pics anymore on my iPhone 6s and i post pics anymore on insta Or snap Or whatever when i try to send a pic on whatsapp my phone doesnt do anything,@286423 We'd like to look into this with you. Let's talk in DM.,messaging_or_communication,0.64844936
@AppleSupport please helpmeni can't sign in icloud account,@138161 Having access to your account is important and we're happy to help determine the best options to gain access to your account. Are you receiving an error message when you attempt to log in? DM us and we'll work with you there.,authentication_or_code,0.6680742
"@AppleSupport I have a three months old iPhone SE, battery life was pretty good until I updated to iOS 11.1... why is this happening?! :(",@518093 We're happy to help however we can. Let's meet up in DM to discuss this in more detail. Thanks!,battery_issue,0.70965457
"@AppleSupport Please dix this problem, every 2-3days it’s asking me for my apple id password",@130465 We'd be happy to look into this with you more in detail. Reach out to us via DM and we'll get started.,authentication_or_code,0.75659305
Okay @AppleSupport I️ updated and now my phone is lagging 🙄,"@601879 We’d like to look into this. Which iPhone model are you using? DM us additional details, we’ll go from there:",device_performance,0.71086514
"@AppleSupport After updating my iOs two nights ago, I cant download any app anymore! What’s the fix? This is frustrating.",@568134 That's not something we'd like to hear. Let's work together to find the best solution. DM us the device you're using.,ios_update_issue,0.7188264
@AppleSupport What’s going on!!!! after 11 IOS update my iPhone is now full of lags. Lock screen lag is the worst. Help please ❌❌❌,"@239816 We want to make sure your iPhone use is not disrupted. Let's work on this further in DM. Let us know if you are experiencing the spinning icon as in your image. Additionally, which iOS version shows in Settings > General > About?",device_performance,0.7621369
I can’t send photos any more with the new iOS. Any thoughts @AppleSupport?,"@124689 Let’s partner to figure this out. Tell us which device you’re using, and the version of iOS 11 it’s on to start.",messaging_or_communication,0.66088766
@AppleSupport #iMessages are not working on any device since yesterday,@815214 You’re in the right place for help. Are you able to send regular text messages through your carrier successfully? Let us know in DM and we'll dive into it there. Thanks.,messaging_or_communication,0.68575317
Hey @AppleSupport - can you PLEASE provide an option to turn off the feature of WiFi/Bluetooth continuing to search for a connection even when you physically turn them off?? Annoying AF,"@777936 To turn off Wi-Fi and Bluetooth completely, you can go to the Settings app. You can find out more about this from here:",information_or_how_to,0.59614575
My iPhone 6s lags @AppleSupport,@443977 Hi there! We want to look into this with you. Let us know in DM which iOS version is installed.,device_performance,0.7805634
SOMEONE PLEASE HELP ME STOP MY MESSAGE APP CRASHING!!!!!!!! @115858 @AppleSupport @115858,@796889 Thank you for reaching out. We've received your DM and will continue working with you there.,app_crash_or_freeze,0.71190244
@AppleSupport The newest iOS & yes I’ve restarted my phone. Same issues.,@657147 Could you Direct Message us and let us know what country you're located in? We'll look into this further.,ios_update_issue,0.69839716
@AppleSupport I signed out of Icloud and signed back in and now most of my photos are gone. This despite having a backup. Help!!,"@715649 Your photos are important! Let’s see what we can find out. To start, are you able to view the photos on the iCloud website? You can use this link to check:",icloud_photos_or_mail,0.83098644
Where have my pictures gone @AppleSupport,@323506 We're here to help. Can you give us some more details about what happened?,icloud_photos_or_mail,0.6568048
I clicked onto my photos and more than half of them are gone ??? Wtf @115858,@315084 We'd like to help! Please reach out to our Photos team: Select Apps & Software > iOS apps,icloud_photos_or_mail,0.64180344
@AppleSupport The new IOS update has officially ruined my phone. Keeps restarting and shutting off. Cannot run new update. Need help ASAP,"@553184 Hey, we want to help you get your iPhone back up and running. DM us the exact iOS version and we'll go from there.",ios_update_issue,0.7426868
@AppleSupport my iMessage has not worked in over a month at this point. I’ve spent considerable amount of time with your customer support to get this solved but there has been no solution yet. Please work to solve this as soon as possible. This is extremely frustrating.,@806493 Thank you for reaching out to us. This is in no way expected behavior and having a working device is important. We'd like to gather more information to see what's going on with your device. DM us the type of phone you're using and the iOS version.,messaging_or_communication,0.6437791
@AppleSupport hello hi why da heck is my iPhone 6 battery the worst thing in the world??,@467364 Battery life is vital for daily use. Let's look into this together. Can you confirm which iOS you're using?,battery_issue,0.7282637
@115858 I have an iphone 6 64GB. After updating 11.1 my phone has become slow. Could you help resolve this issue? U r doing this to make users like me upgrade then that isn’t happening. Please address this Issue.,"@447240 We completely understand how a slow device is inconvenient. It's even more when needing information quickly. We recently introduced iOS 11.1.1. If you haven't updated, then try that after making a backup and DM us if the issue continues.",device_performance,0.7046019
Dear @115858 @AppleSupport why do my iPhone keep freezing it’s either ever since ios11 or ever since the new phone came out but my phone not working right at all,@703382 We'd like to see if we can't help to fix that. DM us details on what you're seeing and what model of iPhone you have and we'll continue there.,device_performance,0.7232225
@115858 why does my Bluetooth turn on for no reason,"@388824 Have you updated to iOS 11? If so, this article may explain:",connectivity_issue,0.6965463
.@AppleSupport my phone battery was at 83% at 8am this morning. I didn't touch it until five minutes ago and my battery is now at 2%. Please explain. I can't live like this.,"@662579 We’d love to help with your battery life. To start, please send us a DM confirming which iPhone and exact software version you’re using.",battery_issue,0.70385015
@AppleSupport this iOS update has been known to be full of awful glitches for weeks now. Please fix.I️,@593587 We're here to help. DM us details what you're experiencing and we'll get started. Include which iPhone and version of iOS 11.,ios_update_issue,0.7851603
MY MUSIC APP ISNT WORKING IVE DELETED IT AND DOWNLOADED IT THRICE AND IVE RESTARTED MY PHONE 8 TIMES help @AppleSupport @115948 @115858,@524164 We know how much we love to listen to music. Let's look into this together. Can you confirm which iOS you're using?,media_playback_issue,0.69842964
"Hi @115858, any chance you could fix iOS11 for the iPhone 7 please?? Ta",@724205 We're happy to assist you with this. Which version of iOS 11 is installed? Have you tried any troubleshooting yet?,hardware_repair_or_damage,0.6138012
.@115714 my phone doesn’t send texts or calls anymore. Contacted you and my phone is all in order @AppleSupport tried to fix it too. Any ideas?,@770391 We know how important being able to reach family and friends is and are here to help! What kind of phone do you have?,messaging_or_communication,0.60948807
why am i not getting my notifications @AppleSupport,@490830 We’d be happy to look into this with you. Which device and OS are you using? Are you not receiving any notifications? Please let us know in DM.,system_ui_keyboard_or_notification_bug,0.69089603
@115858 can you fix the Battery drainage issue please it drains the battery really quickly can that be fixed please?,@434695 Thanks for reaching out. DM which iPhone and specific iOS version are you using currently so we can help.,battery_issue,0.7099687
My 6 month old IPhone 6 touch screen is unresponsive. @AppleSupport please help!,@123511 We're happy to help. What version of iOS are you currently running? Find that in Settings > General > About.,device_performance,0.71019167
Dear @AppleSupport what do I do when my iphone is so slow it’s unusable after upgrading to iOS 11.,@572836 We want to be sure you get the most out of your iPhone's performance. Send us a DM and let us know which iPhone you're using.,device_performance,0.75143653
"@AppleSupport Tried both, wi-fi and cellular, nothing’s working. Yes, I’m an Apple Music subscriber.","@266461 Let's take a closer look at this issue together. Send us a DM, and we'll continue together there.",media_playback_issue,0.66560686
@115858 my iPhone 6 is hanging. Please let me know if it can be replaced with new phone. iPhone is in warranty period now.,@402414 Thanks for reaching out. DM the specific iOS version you are using to get started.,hardware_repair_or_damage,0.6037112
Ok @AppleSupport why can’t I️ type I️,@502061 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.6605557
"@AppleSupport my iPhone 7 is bent lol, is that no cost or how much does it cost with apple care?",@685595 Let's look into this for you. Send us a DM with your location to get started.,hardware_repair_or_damage,0.60219496
"Got the iPhone 8 Plus 22 mf days ago, I just picked up my phone and my home button is cracked..wtf how does that even happen😡 @AppleSupport",@534836 We'd be more than happy to help look into this. Send us a DM with your location to look into support options.,hardware_repair_or_damage,0.66866976
@AppleSupport why has my battery life been so bad since upgrading to iOS 11?,@412281 We'd love to help. DM us at the link below for further assistance. We'll meet you there.,battery_issue,0.70096296
"@AppleSupport Music, maps, instagram/Twitter....they just suddenly close down and the iPhone shuts down or the screen freezes","@378634 Got it, let's move to DM to dig a little deeper into this.",app_crash_or_freeze,0.6401214
"anyone else having major issues with the new iOS update? Calls don’t work, apps crashing or freezing, phone randomly restarting @AppleSupport",@470351 We'd like to help. Please DM us which iOS device you are using to get started.,ios_update_issue,0.7398906
I've had to soft reset my phone twice in the past two hours because it became unresponsive. @AppleSupport,@304324 We'd like to help. Could you please DM us with what iOS version you're currently running so we can get started?,device_performance,0.70742285
Trying to set up a time to go to Apple's Genius Bar since my phone has no service. How am I supposed to receive a verification code without service? @115858 @AppleSupport,@334143 We can help! Join us in DM with more details about what's going on. We're happy to get you scheduled.,authentication_or_code,0.66631716
